Round,Pick,Pick Value,Value Standardization,Year,Player,Pos.,College,Original Pick,Drafting Team,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,Year,WS Standardized,Value
1,1,4000,1,2000,Kenyon Martin+,PF,Cincinnati,NJN,New Jersey/Brooklyn Nets ,15,757,23134,9325,5159,1439,0.483,0.234,0.629,30.6,12.3,6.8,1.9,48,0.1,0.1,12.1,2000,0.761682243,-0.238317757
1,2,3100,0.770992366,2000,Stromile Swift,PF/C,LSU,VAN,Vancouver/Memphis Grizzlies,9,547,10804,4582,2535,275,0.473,0.074,0.699,19.8,8.4,4.6,0.5,21.3,0.095,-1.6,1.1,2000,0.345794393,-0.425197974
1,3,2670,0.661577608,2000,Darius Miles,SF/PF,,LAC,Los Angeles Clippers,7,446,11730,4507,2190,840,0.472,0.168,0.59,26.3,10.1,4.9,1.9,9.5,0.039,-1,3,2000,0.161993769,-0.499583839
1,4,2410,0.595419847,2000,Marcus Fizer,PF/SF,Iowa State,CHI,Chicago Bulls,6,289,6032,2782,1340,352,0.435,0.191,0.691,20.9,9.6,4.6,1.2,2.7,0.022,-3.7,-2.6,2000,0.056074766,-0.539345081
1,5,2240,0.55216285,2000,Mike Miller~,SF/SG,Florida,ORL,Orlando Magic ,17,1032,27812,10973,4376,2666,0.459,0.407,0.769,26.9,10.6,4.2,2.6,60.7,0.105,0.8,19.8,2000,0.959501558,0.407338708
1,6,2110,0.519083969,2000,DerMarr Johnson,SG/SF,Cincinnati,ATL,Atlanta Hawks,7,344,5930,2121,769,304,0.411,0.336,0.789,17.2,6.2,2.2,0.9,6.4,0.052,-1.6,0.6,2000,0.113707165,-0.405376804
1,7,2000,0.491094148,2000,Chris Mihm,C/PF,Texas,CHI,Cleveland Cavaliers,8,436,8758,3262,2302,223,0.459,0.231,0.704,20.1,7.5,5.3,0.5,13.3,0.073,-3.9,-4.3,2000,0.221183801,-0.269910347
1,8,1910,0.468193384,2000,Jamal Crawford,SG,Michigan,CLE,Chicago Bulls,19,1326,38988,19414,2948,4538,0.41,0.348,0.862,29.4,14.6,2.2,3.4,60.6,0.075,-0.1,18.4,2000,0.957943925,0.489750541
1,9,1830,0.44783715,2000,Joel Przybilla,C,Minnesota,HOU,Milwaukee Bucks,13,592,11733,2293,3665,256,0.552,0,0.557,19.8,3.9,6.2,0.4,23,0.094,-1.7,0.8,2000,0.372274143,-0.075563007
1,10,1720,0.419847328,2000,Keyon Dooling,SG,Missouri,ORL,Los Angeles Clippers,13,728,14134,5067,964,1601,0.416,0.349,0.799,19.4,7,1.3,2.2,18.5,0.063,-2,-0.2,2000,0.302180685,-0.117666643
1,11,1600,0.389312977,2000,Jérome Moïso,PF,UCLA,BOS,Boston Celtics,5,145,1392,386,395,38,0.489,0,0.593,9.6,2.7,2.7,0.3,2.1,0.074,-2.9,-0.3,2000,0.046728972,-0.342584005
1,12,1500,0.363867684,2000,Etan Thomas,PF/C,Syracuse,DAL,Dallas Mavericks,9,409,7084,2341,1927,149,0.513,,0.603,17.3,5.7,4.7,0.4,14.9,0.101,-2.1,-0.2,2000,0.246105919,-0.117761765
1,13,1400,0.338422392,2000,Courtney Alexander,SG,Fresno State,ORL,Dallas Mavericks,3,187,4067,1690,409,227,0.422,0.339,0.813,21.7,9,2.2,1.2,4.1,0.048,-3.7,-1.7,2000,0.07788162,-0.260540772
1,14,1320,0.318066158,2000,Mateen Cleaves,PG,Michigan State,DET,Detroit Pistons,6,167,1863,609,175,310,0.389,0.267,0.728,11.2,3.6,1,1.9,-0.8,-0.021,-5.6,-1.7,2000,0.001557632,-0.316508525
1,15,1240,0.297709924,2000,Jason Collier,C,Georgia Tech,MIL,Houston Rockets,5,151,2178,841,443,51,0.455,0.35,0.738,14.4,5.6,2.9,0.3,1.9,0.042,-5.4,-1.9,2000,0.043613707,-0.254096216
1,16,1180,0.282442748,2000,Hedo Türko?lu,SF/PF,,SAC,Sacramento Kings,15,997,26695,11022,3971,2832,0.426,0.384,0.784,26.8,11.1,4,2.8,63.3,0.114,0.9,19.6,2000,1,0.717557252
1,17,1130,0.269720102,2000,Desmond Mason,SF/SG,Oklahoma State,SEA,Seattle/Oklahoma City Thunder ,10,643,19641,7767,2863,1049,0.449,0.26,0.74,30.5,12.1,4.5,1.6,23.1,0.056,-2.4,-2.1,2000,0.373831776,0.104111674
1,18,1080,0.256997455,2000,Quentin Richardson,SF/SG,DePaul,LAC,Los Angeles Clippers ,13,783,20785,8032,3666,1138,0.397,0.355,0.718,26.5,10.3,4.7,1.5,32.8,0.076,-0.4,8.5,2000,0.524922118,0.267924663
1,19,1030,0.244274809,2000,Jamaal Magloire+,PF/C,Kentucky,CHH,Charlotte Hornets/Bobcats,12,680,14621,4917,4408,386,0.48,0,0.639,21.5,7.2,6.5,0.6,27.7,0.091,-2.9,-3.1,2000,0.445482866,0.201208057
1,20,980,0.231552163,2000,Speedy Claxton,PG,Hofstra,PHI,Philadelphia 76ers,7,334,8548,3096,830,1441,0.409,0.193,0.762,25.6,9.3,2.5,4.3,14.2,0.08,-0.3,3.6,2000,0.235202492,0.003650329
1,21,920,0.216284987,2000,Morris Peterson,SF/SG,Michigan State,TOR,Toronto Raptors ,11,711,19366,7628,2483,1090,0.418,0.373,0.773,27.2,10.7,3.5,1.5,35.7,0.089,-0.4,7.6,2000,0.570093458,0.353808471
1,22,860,0.201017812,2000,Donnell Harvey,SF,Florida,NYK,Dallas Mavericks,5,205,3318,1150,827,161,0.46,0.1,0.659,16.2,5.6,4,0.8,4.7,0.069,-2.6,-0.5,2000,0.087227414,-0.113790397
1,23,800,0.185750636,2000,DeShawn Stevenson,SG,,UTA,Utah Jazz ,13,824,18396,5930,1832,1355,0.406,0.34,0.698,22.3,7.2,2.2,1.6,12.1,0.032,-2.7,-3.5,2000,0.202492212,0.016741576
1,24,750,0.17302799,2000,Dalibor Bagari?,C,,CHI,Chicago Bulls ,3,95,973,251,238,37,0.361,0,0.559,10.2,2.6,2.5,0.4,-0.9,-0.043,-7.9,-1.5,2000,0,-0.17302799
1,25,700,0.160305344,2000,"Iakovos ""Jake"" Tsakalidis",C,,PHO,Phoenix Suns,7,315,5005,1497,1238,101,0.49,0,0.657,15.9,4.8,3.9,0.3,9.9,0.095,-3,-1.3,2000,0.168224299,0.007918956
1,26,660,0.150127226,2000,Mamadou N'Diaye,C,Auburn,DEN,Denver Nuggets ,5,69,858,262,225,8,0.427,0,0.736,12.4,3.8,3.3,0.1,1.8,0.101,-4.2,-0.5,2000,0.042056075,-0.108071152
1,27,620,0.139949109,2000,Primož Brezec,C,,IND,Indiana Pacers,8,342,6192,2452,1327,179,0.498,0.167,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-3.1,-1.7,2000,0.182242991,0.042293881
1,28,570,0.127226463,2000,Erick Barkley,PG,St. John's,POR,Portland Trail Blazers,2,27,266,77,21,40,0.356,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027,-3.7,-0.1,2000,0.017133956,-0.110092507
1,29,520,0.114503817,2000,Mark Madsen,PF,Stanford,LAL,Los Angeles Lakers,9,453,5335,975,1157,181,0.457,0.063,0.527,11.8,2.2,2.6,0.4,8.2,0.074,-4.1,-2.9,2000,0.141744548,0.027240731
2,30,470,0.10178117,2000,Marko Jari?,G,,LAC,Los Angeles Clippers,7,447,11246,3193,1200,1600,0.404,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052,-0.7,3.8,2000,0.202492212,0.100711041
2,31,360,0.073791349,2000,Dan Langhi,PF,Vanderbilt,DAL,Houston Rockets,4,133,1253,393,199,39,0.391,0.289,0.613,9.4,3,1.5,0.3,0.3,0.012,-4.6,-0.8,2000,0.018691589,-0.05509976
2,32,350,0.071246819,2000,A.J. Guyton,PG,Indiana,CHI,Chicago Bulls ,3,80,1246,442,80,147,0.377,0.378,0.822,15.6,5.5,1,1.8,0.3,0.01,-2.9,-0.3,2000,0.018691589,-0.052555231
2,33,330,0.066157761,2000,Jake Voskuhl,C,UConn,CHI,Chicago Bulls ,9,450,6443,1814,1539,237,0.487,0.333,0.714,14.3,4,3.4,0.5,11.6,0.087,-3.8,-3,2000,0.19470405,0.128546289
2,34,320,0.063613232,2000,Khalid El-Amin,PG,UConn,CHI,Chicago Bulls ,1,50,936,314,81,145,0.37,0.333,0.778,18.7,6.3,1.6,2.9,0.6,0.03,-2.4,-0.1,2000,0.023364486,-0.040248746
2,35,300,0.058524173,2000,Mike Smith,F,University of Louisiana at Monroe,WAS,Washington Bullets/Wizards,1,17,180,51,22,10,0.322,0.167,0.625,10.6,3,1.3,0.6,-0.1,-0.033,-4.2,-0.1,2000,0.012461059,-0.046063114
2,36,290,0.055979644,2000,Soumaila Samake,C,,NJN,New Jersey/Brooklyn Nets ,2,47,303,68,76,5,0.389,,0.462,6.4,1.4,1.6,0.1,0.3,0.046,-3.7,-0.1,2000,0.018691589,-0.037288055
2,37,280,0.053435115,2000,Eddie House,SG,Arizona State,MIA,Miami Heat ,11,717,12405,5356,1223,1112,0.409,0.39,0.851,17.3,7.5,1.7,1.6,20,0.077,0,6.1,2000,0.325545171,0.272110057
2,38,270,0.050890585,2000,Eduardo Nájera,PF,Oklahoma,HOU,Dallas Mavericks,12,619,11213,3052,2307,493,0.481,0.311,0.671,18.1,4.9,3.7,0.8,24.7,0.106,-0.9,3,2000,0.398753894,0.347863309
2,39,250,0.045801527,2000,Lavor Postell,SG,St. John's,NYK,New York Knicks ,3,61,446,195,45,13,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-5,-0.3,2000,0.010903427,-0.0348981
2,40,240,0.043256997,2000,Hanno Möttölä,SF/PF,Utah,ATL,Atlanta Hawks ,2,155,2360,715,442,75,0.442,0.063,0.783,15.2,4.6,2.9,0.5,0.9,0.019,-5.9,-2.3,2000,0.028037383,-0.015219614
2,41,230,0.040712468,2000,Chris Carrawell#,SG,Duke,SAS,San Antonio Spurs ,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,-0.026693777
2,42,220,0.038167939,2000,Olumide Oyedeji,PF,,SEA,Seattle/Oklahoma City Thunder ,3,93,587,127,196,11,0.495,,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.3,-0.3,2000,0.03271028,-0.005457659
2,43,210,0.03562341,2000,Michael Redd*,SG,Ohio State,MIL,Milwaukee Bucks,12,629,20104,11972,2411,1338,0.447,0.38,0.838,32,19,3.8,2.1,55.9,0.134,2.2,21.4,2000,0.884735202,0.849111793
2,44,200,0.03307888,2000,Brian Cardinal,PF,Purdue,DET,Detroit Pistons,12,456,6477,2108,1050,465,0.408,0.372,0.861,14.2,4.6,2.3,1,15.4,0.114,-0.1,3.2,2000,0.253894081,0.220815201
2,45,190,0.030534351,2000,Jabari Smith,C,LSU,SAC,Sacramento Kings,4,108,1063,329,178,66,0.413,0.125,0.69,9.8,3,1.6,0.6,1.3,0.058,-4.3,-0.6,2000,0.034267913,0.003733562
2,46,180,0.027989822,2000,DeeAndre Hulett#,G,College of the Sequoias,TOR,Toronto Raptors,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,-0.01397113
2,47,170,0.025445293,2000,Josip Sesar#,G,,SEA,Seattle/Oklahoma City Thunder ,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,-0.011426601
2,48,160,0.022900763,2000,Mark Karcher#,PG,Temple,PHI,Philadelphia 76ers,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,-0.008882072
2,49,150,0.020356234,2000,Jason Hart,PG,Syracuse,MIL,Milwaukee Bucks ,9,341,5289,1623,567,774,0.417,0.315,0.788,15.5,4.8,1.7,2.3,8.6,0.078,-1.2,1,2000,0.147975078,0.127618844
2,50,140,0.017811705,2000,Kaniel Dickens,F,Idaho,UTA,Utah Jazz ,3,19,85,22,12,2,0.4,0.333,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-3,0,2000,0.015576324,-0.002235381
2,51,130,0.015267176,2000,Igor Rako?evi?,G,,MIN,Minnesota Timberwolves,1,42,244,78,17,33,0.379,0.417,0.806,5.8,1.9,0.4,0.8,0.1,0.022,-4.9,-0.2,2000,0.015576324,0.000309148
2,52,120,0.012722646,2000,Ernest Brown,C,Indian Hills Community College,MIA,Miami Heat,1,3,21,3,6,0,0.167,,0.25,7,1,2,0,-0.2,-0.349,-18.2,-0.1,2000,0.010903427,-0.00181922
2,53,110,0.010178117,2000,Dan McClintock,C,Northern Arizona University,DEN,Denver Nuggets ,1,6,58,18,17,1,0.5,,0,9.7,3,2.8,0.2,0,0.007,-7.9,-0.1,2000,0.014018692,0.003840575
2,54,100,0.007633588,2000,Cory Hightower#,G,Indian Hills Community College,SAS,San Antonio Spurs,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,0.006385104
2,55,90,0.005089059,2000,Chris Porter,F,Auburn,GSW,Golden State Warriors ,1,51,1147,440,189,61,0.389,0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.5,-0.7,2000,0.017133956,0.012044898
2,56,90,0.005089059,2000,Jaquay Walls#,G,Colorado,IND,Indiana Pacers,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,0.008929633
2,57,80,0.002544529,2000,Scoonie Penn#,G,Ohio State,ATL,Atlanta Hawks,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,0.011474162
2,58,70,0,2000,Pete Mickeal#,F,Cincinnati,DAL,Dallas Mavericks,0,0,0,0,0,0,,,,,,,,0,,,0,2000,0.014018692,0.014018692
1,1,4000,1,1999,Elton Brand*~,PF/C,Duke,CHI,Chicago Bulls,17,1058,34910,16827,9040,2184,0.5,0.095,0.736,33,15.9,8.5,2.1,109.6,0.151,2.2,37.3,1999,0.878378378,-0.121621622
1,2,3100,0.770992366,1999,Steve Francis+~,PG,Maryland,VAN,Houston Rockets,9,576,21632,10446,3215,3473,0.429,0.341,0.797,37.6,18.1,5.6,6,54.1,0.12,2.2,22.7,1999,0.437201908,-0.333790459
1,3,2670,0.661577608,1999,Baron Davis*,PG,UCLA,CHH,Charlotte Hornets/Bobcats,13,835,28592,13447,3183,6025,0.409,0.32,0.711,34.2,16.1,3.8,7.2,63.1,0.106,2.6,33.1,1999,0.508744038,-0.15283357
1,4,2410,0.595419847,1999,Lamar Odom,PF/SF,Rhode Island,LAC,Los Angeles Clippers,14,961,32131,12781,8059,3554,0.463,0.312,0.693,33.4,13.3,8.4,3.7,77,0.115,1.9,31.4,1999,0.619236884,0.023817037
1,5,2240,0.55216285,1999,Jonathan Bender,PF,,TOR,Indiana Pacers,8,262,3847,1453,582,170,0.417,0.34,0.763,14.7,5.5,2.2,0.6,3.8,0.047,-2.6,-0.6,1999,0.03736089,-0.51480196
1,6,2110,0.519083969,1999,Wally Szczerbiak+,SG/SF,Miami University,MIN,Minnesota Timberwolves ,10,651,20052,9195,2602,1532,0.485,0.406,0.86,30.8,14.1,4,2.4,53.3,0.127,0.7,13.6,1999,0.430842607,-0.088241362
1,7,2000,0.491094148,1999,Richard Hamilton+,SG/SF,UConn,WAS,Washington Bullets/Wizards,14,921,29559,15708,2852,3125,0.449,0.346,0.852,32.1,17.1,3.1,3.4,62.8,0.102,-0.2,13.2,1999,0.5063593,0.015265153
1,8,1910,0.468193384,1999,Andre Miller,PG,Utah,CLE,Cleveland Cavaliers ,17,1304,40268,16278,4795,8524,0.461,0.217,0.807,30.9,12.5,3.7,6.5,100.8,0.12,1.3,33.3,1999,0.808426073,0.340232689
1,9,1830,0.44783715,1999,Shawn Marion*,SF/PF,UNLV,PHO,Phoenix Suns ,16,1163,40097,17700,10101,2198,0.484,0.331,0.81,34.5,15.2,8.7,1.9,124.9,0.15,2.7,47.6,1999,1,0.55216285
1,10,1720,0.419847328,1999,Jason Terry,SG/PG,Arizona,ATL,Atlanta Hawks ,19,1410,42034,18881,3274,5415,0.444,0.38,0.845,29.8,13.4,2.3,3.8,102,0.116,1.5,37.4,1999,0.817965024,0.398117696
1,11,1600,0.389312977,1999,Trajan Langdon,SG,Duke,CLE,Cleveland Cavaliers,3,119,1738,647,159,152,0.416,0.396,0.91,14.6,5.4,1.3,1.3,2.9,0.079,-1.1,0.4,1999,0.030206677,-0.3591063
1,12,1500,0.363867684,1999,Aleksandar Radojevi?,C,Barton County Community College,TOR,Toronto Raptors,2,15,152,26,36,7,0.308,,0.625,10.1,1.7,2.4,0.5,-0.4,-0.13,-11.6,-0.4,1999,0.003974563,-0.359893122
1,13,1400,0.338422392,1999,Corey Maggette,SF/SG,Duke,SEA,Orlando Magic,14,827,23358,13198,4022,1696,0.453,0.324,0.822,28.2,16,4.9,2.1,62.2,0.128,0.3,13.3,1999,0.501589825,0.163167433
1,14,1320,0.318066158,1999,William Avery,PG,Duke,MIN,Minnesota Timberwolves,3,142,1205,379,93,199,0.33,0.255,0.714,8.5,2.7,0.7,1.4,-0.9,-0.034,-5.6,-1.1,1999,0,-0.318066158
1,15,1240,0.297709924,1999,Frédéric Weis#,C,,NYK,New York Knicks,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.290555711
1,16,1180,0.282442748,1999,Ron Artest*[A],SF,St. John's,CHI,Chicago Bulls ,17,991,31440,13058,4448,2631,0.414,0.339,0.715,31.7,13.2,4.5,2.7,61.1,0.093,1.2,25.4,1999,0.492845787,0.210403039
1,17,1130,0.269720102,1999,Cal Bowdler,PF,Old Dominion,ATL,Atlanta Hawks ,3,142,1383,424,272,29,0.404,0.182,0.768,9.7,3,1.9,0.2,1.8,0.061,-3.2,-0.4,1999,0.021462639,-0.248257463
1,18,1080,0.256997455,1999,James Posey,SG/SF,Xavier,DEN,Denver Nuggets ,12,864,23260,7419,4061,1413,0.41,0.349,0.82,26.9,8.6,4.7,1.6,51.6,0.107,0.3,13.7,1999,0.417329094,0.160331638
1,19,1030,0.244274809,1999,Quincy Lewis,SF,Minnesota,UTA,Utah Jazz ,4,159,1853,567,210,96,0.397,0.333,0.71,11.7,3.6,1.3,0.6,0.8,0.02,-4.9,-1.4,1999,0.013513514,-0.230761296
1,20,980,0.231552163,1999,Dion Glover,SG,Georgia Tech,ATL,Atlanta Hawks ,6,294,6132,2407,897,455,0.411,0.317,0.756,20.9,8.2,3.1,1.5,5.8,0.045,-1.8,0.3,1999,0.053259141,-0.178293021
1,21,920,0.216284987,1999,Jeff Foster,PF,Texas State University,GSW,Indiana Pacers,13,764,15750,3747,5248,703,0.497,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,-0.4,6.3,1999,0.384737679,0.168452692
1,22,860,0.201017812,1999,Kenny Thomas,PF,New Mexico,HOU,Houston Rockets,11,632,17306,5876,4341,975,0.465,0.244,0.699,27.4,9.3,6.9,1.5,31.2,0.086,-1.3,3.1,1999,0.255166932,0.05414912
1,23,800,0.185750636,1999,Devean George,SF,Augsburg College,LAL,Los Angeles Lakers,11,630,11682,3536,1975,543,0.392,0.343,0.721,18.5,5.6,3.1,0.9,18.2,0.075,-1.5,1.4,1999,0.151828299,-0.033922337
1,24,750,0.17302799,1999,Andrei Kirilenko+,SF,,UTA,Utah Jazz ,13,797,23916,9431,4352,2169,0.474,0.31,0.754,30,11.8,5.5,2.7,75.4,0.151,4.9,41.7,1999,0.606518283,0.433490293
1,25,700,0.160305344,1999,Tim James,SF,Miami (FL),MIA,Miami Heat,3,43,261,68,46,11,0.329,0.333,0.652,6.1,1.6,1.1,0.3,0,-0.003,-7,-0.3,1999,0.007154213,-0.15315113
1,26,660,0.150127226,1999,Vonteego Cummings,PG,Pitt,IND,Golden State Warriors,3,199,3789,1381,373,534,0.383,0.321,0.726,19,6.9,1.9,2.7,2.2,0.028,-2.4,-0.3,1999,0.024642289,-0.125484937
1,27,620,0.139949109,1999,Jumaine Jones,SF,Georgia,ATL,Philadelphia 76ers,8,471,9780,3325,1987,408,0.424,0.349,0.704,20.8,7.1,4.2,0.9,15.1,0.074,-1.2,2.1,1999,0.12718601,-0.0127631
1,28,570,0.127226463,1999,Scott Padgett,PF,Kentucky,UTA,Utah Jazz,8,448,5613,1874,1227,325,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.4,2.3,1999,0.112082671,-0.015143792
1,29,520,0.114503817,1999,Leon Smith,PF,,SAS,Dallas Mavericks,2,15,104,33,33,3,0.393,,0.647,6.9,2.2,2.2,0.2,0.2,0.112,-2.9,0,1999,0.008744038,-0.105759779
2,30,470,0.10178117,1999,John Celestand,PG,Villanova,LAL,Los Angeles Lakers ,1,16,185,37,11,20,0.333,0.222,0.833,11.6,2.3,0.7,1.3,-0.1,-0.038,-7.6,-0.3,1999,0.0063593,-0.09542187
2,31,360,0.073791349,1999,Rico Hill#,F,Illinois State,LAC,Los Angeles Clippers,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.066637136
2,32,350,0.071246819,1999,Michael Ruffin,PF,Tulsa,CHI,Chicago Bulls,9,414,5966,716,1632,250,0.407,0,0.459,14.4,1.7,3.9,0.6,6.8,0.055,-3.3,-2,1999,0.061208267,-0.010038552
2,33,330,0.066157761,1999,Chris Herren,G,Fresno State,DEN,Denver Nuggets,2,70,1005,224,73,167,0.336,0.328,0.692,14.4,3.2,1,2.4,0.5,0.025,-4.5,-0.6,1999,0.011128776,-0.055028985
2,34,320,0.063613232,1999,Evan Eschmeyer,C,Northwestern,NJN,New Jersey/Brooklyn Nets ,4,153,2138,421,601,76,0.463,,0.621,14,2.8,3.9,0.5,4,0.09,-3,-0.5,1999,0.038950715,-0.024662516
2,35,300,0.058524173,1999,Calvin Booth,C,Penn State,WAS,Washington Bullets/Wizards,10,366,4477,1190,1010,151,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8,0.086,-1.8,0.3,1999,0.070747218,0.012223045
2,36,290,0.055979644,1999,Wang Zhizhi,C,,DAL,Dallas Mavericks,5,137,1256,604,231,39,0.417,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-1.6,0.1,1999,0.023847377,-0.032132267
2,37,280,0.053435115,1999,Obinna Ekezie,C,Maryland,VAN,Vancouver/Memphis Grizzlies,4,143,1516,510,383,31,0.423,0,0.72,10.6,3.6,2.7,0.2,1.7,0.054,-5.4,-1.3,1999,0.020667727,-0.032767388
2,38,270,0.050890585,1999,Laron Profit,SG/SF,Maryland,ORL,Orlando Magic ,4,135,1537,441,209,166,0.419,0.236,0.712,11.4,3.3,1.5,1.2,0.7,0.021,-2.1,0,1999,0.012718601,-0.038171984
2,39,250,0.045801527,1999,A. J. Bramlett,C,Arizona,CLE,Cleveland Cavaliers,1,8,61,8,22,0,0.19,,,7.6,1,2.8,0,-0.2,-0.129,-15.9,-0.2,1999,0.005564388,-0.040237139
2,40,240,0.043256997,1999,Gordan Giri?ek,G/F,,DAL,San Antonio Spurs,6,384,8824,3670,941,584,0.442,0.368,0.823,23,9.6,2.5,1.5,8,0.044,-2.5,-1.1,1999,0.070747218,0.02749022
2,41,230,0.040712468,1999,Francisco Elson,C,California,DEN,Denver Nuggets,9,472,7207,1726,1638,260,0.478,0.188,0.7,15.3,3.7,3.5,0.6,11.7,0.078,-2.7,-1.3,1999,0.100158983,0.059446514
2,42,220,0.038167939,1999,Louis Bullock#,G,Michigan,MIN,Orlando Magic,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.031013726
2,43,210,0.03562341,1999,Lee Nailon,SF,TCU,CHH,Charlotte Hornets/Bobcats,6,306,5820,2622,936,298,0.474,0.111,0.786,19,8.6,3.1,1,8,0.066,-2,0,1999,0.070747218,0.035123808
2,44,200,0.03307888,1999,Tyrone Washington#,C,Mississippi State,HOU,Houston Rockets ,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.025924667
2,45,190,0.030534351,1999,Ryan Robertson,G,Kansas,SAC,Sacramento Kings,1,1,25,5,0,0,0.333,0,1,25,5,0,0,0,-0.022,-5.4,0,1999,0.007154213,-0.023380138
2,46,180,0.027989822,1999,J. R. Koch#,F,Iowa,NYK,New York Knicks,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.020835609
2,47,170,0.025445293,1999,Todd MacCulloch,C,Washington,PHI,Philadelphia 76ers,4,223,3439,1369,888,121,0.541,,0.642,15.4,6.1,4,0.5,11.9,0.166,0.4,2,1999,0.101748808,0.076303515
2,48,160,0.022900763,1999,Galen Young#,G,UNC Charlotte,MIL,Milwaukee Bucks,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.01574655
2,49,150,0.020356234,1999,Lari Ketner,C,UMass,CHI,Chicago Bulls ,2,25,139,34,34,2,0.406,,0.667,5.6,1.4,1.4,0.1,0,-0.015,-7.4,-0.2,1999,0.007154213,-0.013202021
2,50,140,0.017811705,1999,Venson Hamilton#,C,Nebraska,HOU,Houston Rockets,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.010657492
2,51,130,0.015267176,1999,Antwain Smith#,F,Saint Paul's College,VAN,Vancouver/Memphis Grizzlies,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.008112963
2,52,120,0.012722646,1999,Roberto Bergersen#,G,Boise State,POR,Atlanta Hawks,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.005568433
2,53,110,0.010178117,1999,Rodney Buford,SG,Creighton,MIA,Miami Heat,5,230,4182,1472,598,179,0.412,0.3,0.758,18.2,6.4,2.6,0.8,2.9,0.033,-3.8,-1.9,1999,0.030206677,0.02002856
2,54,100,0.007633588,1999,Melvin Levett#,SG,Cincinnati,DET,Detroit Pistons ,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,-0.000479375
2,55,90,0.005089059,1999,Kris Clack#,G,Texas,BOS,Boston Celtics ,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,0.002065155
2,56,90,0.005089059,1999,Tim Young,C,Stanford,GSW,Golden State Warriors ,1,25,137,54,35,5,0.333,,0.778,5.5,2.2,1.4,0.2,0.2,0.058,-4.9,-0.1,1999,0.008744038,0.00365498
2,57,80,0.002544529,1999,Manu Ginóbili*,SG,,SAS,San Antonio Spurs,16,1057,26859,14043,3697,4001,0.447,0.369,0.827,25.4,13.3,3.5,3.8,106.4,0.19,5,47.6,1999,0.852941176,0.850396647
2,58,70,0,1999,Eddie Lucas#,G,Virginia Tech,UTA,Utah Jazz,0,0,0,0,0,0,,,,,,,,0,,,0,1999,0.007154213,0.007154213
1,1,4000,1,1998,Michael Olowokandi,C,University of the Pacific,LAC,Los Angeles Clippers,9,500,13129,4135,3414,327,0.435,,0.597,26.3,8.3,6.8,0.7,2.5,0.009,-4.6,-8.5,1998,0.017831325,-0.982168675
1,2,3100,0.770992366,1998,Mike Bibby,PG,Arizona,VAN,Vancouver/Memphis Grizzlies,14,1001,33962,14698,3103,5517,0.436,0.379,0.802,33.9,14.7,3.1,5.5,73.2,0.104,0.8,23.8,1998,0.358554217,-0.41243815
1,3,2670,0.661577608,1998,Raef LaFrentz,C/F,Kansas,DEN,Denver Nuggets,10,563,14545,5690,3423,606,0.466,0.363,0.711,25.8,10.1,6.1,1.1,39.4,0.13,0.7,9.8,1998,0.195662651,-0.465914958
1,4,2410,0.595419847,1998,Antawn Jamison+,F,UNC,TOR,Golden State Warriors,16,1083,37638,20042,8157,1761,0.451,0.346,0.724,34.8,18.5,7.5,1.6,87.8,0.112,0.6,24.5,1998,0.428915663,-0.166504185
1,5,2240,0.55216285,1998,Vince Carter*~,G/F,UNC,GSW,Toronto Raptors,22,1541,46367,25728,6606,4714,0.435,0.371,0.798,30.1,16.7,4.3,3.1,125.3,0.13,3,57.9,1998,0.609638554,0.057475704
